"Id","User","Host","db","Command","Time","State","Info"
112670,"reader","gratiaweb2.grid.iu.edu:35505","gratia","Query",3064,"Copying to tmp table","SELECT
                   COALESCE(R.CommonName, VO.VOName)   ,
                truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2014-06-04 00:00:00'         AND
                R.EndTime < '2014-09-02 23:59:59'       AND
                S.SiteName regexp 'UColorado_HEP|UColorado_SE'        AND
                VO.VOName regexp '.*'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp '^Batch$'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'Unknown|unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp '.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   COALESCE(R.CommonName, VO.VOName)   ,
                time"
112671,"reader","display-itb.grid.iu.edu:60480","gratia","Query",3062,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-3546)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 08:59:06' AND
            ServerDate < '2014-09-02 20:59:06' AND
            JUR.EndTime < '2014-09-02 20:59:06' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112672,"reader","gr12x0.fnal.gov:34343","gratia","Query",3060,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112673,"reader","fcl301.fnal.gov:41254","gratia","Query",3047,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112674,"reader","fcl301.fnal.gov:41282","gratia_osg_transfer","Query",3025,"Copying to tmp table","SELECT
  S.SiteName                 as Site,
  X.ProbeName                as Probe,
  X.LastReported             as LastReported,
  date_format(P.currenttime,\"%Y-%m-%d\") as LastHandshake,
  \"\"                        as x,
  format(X.Jobs,0)           as Jobs,
  format(X.Gb_Transferred,0) as Gbytes,
  format(X.Duration,0)       AS Duration_Hrs
FROM
 ( SELECT
      T.ProbeName                                AS ProbeName,
      DATE_FORMAT(max(StartTime), \"%Y-%m-%d\")    AS LastReported,
      SUM(T.Njobs)                               AS Jobs,
      SUM(T.TransferSize * Multiplier) /1024     AS Gb_Transferred,
      SUM(T.TransferDuration)/3600               AS Duration
   FROM
      MasterTransferSummary T
   JOIN SizeUnits SU ON (T.StorageUnit = SU.Unit) 
   WHERE StartTime >= \"2014-03-06\" 
   GROUP BY ProbeName
) X
JOIN Probe P on (X.ProbeName = P.Probename)
JOIN Site S  on (P.siteid    = S.siteid)
ORDER BY S.SiteName, X.ProbeName, LastReported desc"
112684,"reader","gr12x0.fnal.gov:34352","gratia","Query",2997,"Copying to tmp table","SELECT
             S.SiteName   ,
          truncate( unix_timestamp(EndTime) / 604800, 0 ) * 604800 as time,
             sum(IF(CommonName regexp 'Thain' AND Cores = 1, 8, Cores)*WallDuration)/3600   
        FROM
          MasterSummaryData R
        JOIN
          Probe P on R.ProbeName = P.probename
        JOIN
          Site S on S.siteid = P.siteid
        JOIN
          VONameCorrection VC ON (VC.corrid=R.VOcorrid)
        JOIN
          VO on (VC.void = VO.void)
            
        WHERE
          (R.ResourceType regexp '^Batch$' or R.ResourceType = '') AND
          EndTime >= '2013-09-02 00:00:00' AND
          EndTime < '2014-09-01 23:59:59' AND
          S.SiteName regexp '.*' AND
          VO.VOName regexp '.*' AND
          R.CommonName regexp '.*' AND
          (NOT (S.SiteName regexp 'NONE|Generic|Obsolete')) AND
          (NOT (R.CommonName regexp 'NONE')) AND
          (NOT (VO.VOName regexp 'unknown|other')) AND
          R.ProbeName regexp '.*' AND
          WallDuration < 1100000000
             AND WallDuration > 0   
        GROUP BY
             S.SiteName   ,
          time"
112699,"reader","fcl301.fnal.gov:42083","gratia_osg_transfer","Query",2725,"Copying to tmp table","SELECT
  S.SiteName                 as Site,
  X.ProbeName                as Probe,
  X.LastReported             as LastReported,
  date_format(P.currenttime,\"%Y-%m-%d\") as LastHandshake,
  \"\"                        as x,
  format(X.Jobs,0)           as Jobs,
  format(X.Gb_Transferred,0) as Gbytes,
  format(X.Duration,0)       AS Duration_Hrs
FROM
 ( SELECT
      T.ProbeName                                AS ProbeName,
      DATE_FORMAT(max(StartTime), \"%Y-%m-%d\")    AS LastReported,
      SUM(T.Njobs)                               AS Jobs,
      SUM(T.TransferSize * Multiplier) /1024     AS Gb_Transferred,
      SUM(T.TransferDuration)/3600               AS Duration
   FROM
      MasterTransferSummary T
   JOIN SizeUnits SU ON (T.StorageUnit = SU.Unit) 
   WHERE StartTime >= \"2014-03-06\" 
   GROUP BY ProbeName
) X
JOIN Probe P on (X.ProbeName = P.Probename)
JOIN Site S  on (P.siteid    = S.siteid)
ORDER BY S.SiteName, X.ProbeName, LastReported desc"
112702,"reader","fcl301.fnal.gov:42094","gratia_osg_transfer","Query",2704,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112720,"reader","gr12x0.fnal.gov:34778","gratia","Query",2449,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112722,"reader","fcl301.fnal.gov:42824","gratia_osg_transfer","Query",2405,"Copying to tmp table","SELECT ProbeName,SiteName,LastReported
from ( SELECT ProbeName, 
       binary ReportedSiteName as SiteName,
       max(ServerDate) as LastReported
from JobUsageRecord_Meta
where ServerDate >= \"2014-08-30\"
group by ProbeName, SiteName
) X
order by ProbeName,LastReported"
112727,"reader","gratiaweb2.grid.iu.edu:35569","gratia_osg_transfer","Query",2281,"Copying to tmp table","SELECT
             VO.VOName   ,
          truncate( unix_timestamp(StartTime) / 86400   , 0 ) * 86400    as time,
             sum(TransferSize)/pow(1024, 3)  
        FROM
          MasterTransferSummary R FORCE INDEX (index01)
        JOIN
          Probe P on R.ProbeName = P.probename
        JOIN
          Site S on S.siteid = P.siteid
        JOIN
          VONameCorrection VC ON (VC.corrid=R.VOcorrid)
        JOIN
          VO on (VC.void = VO.void)
            
        WHERE
          StartTime >= '2014-08-03 00:00:00'         AND
          StartTime < '2014-09-02 23:59:59'       AND
          SiteName regexp '.*Public.*'        AND
          R.Protocol regexp '.*'        AND
          VO.VOName regexp '.*'  AND
          (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
          (NOT (VO.VOName regexp 'Unknown|other'         ))
              
        GROUP BY
             VO.VOName   ,
          time"
112729,"reader","xd-login.opensciencegrid.org:33819","gratia","Query",2213,"Sending data","select MIN(dbid), MAX(dbid) from JobUsageRecord_Meta WHERE ProbeName = 'condor:xd-login.opensciencegrid.org'"
112732,"reader","display1.grid.iu.edu:58098","gratia","Query",2166,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-842)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 09:14:02' AND
            ServerDate < '2014-09-02 21:14:02' AND
            JUR.EndTime < '2014-09-02 21:14:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112736,"reader","display-itb.grid.iu.edu:60507","gratia","Query",2165,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-843)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 09:14:03' AND
            ServerDate < '2014-09-02 21:14:03' AND
            JUR.EndTime < '2014-09-02 21:14:03' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112739,"reader","gratiaweb2.grid.iu.edu:35603","gratia","Query",2080,"Copying to tmp table","SELECT
                   COALESCE(R.CommonName, VO.VOName)   ,
                truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2014-06-04 00:00:00'         AND
                R.EndTime < '2014-09-02 23:59:59'       AND
                S.SiteName regexp 'UColorado_HEP'        AND
                VO.VOName regexp '.*'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp '^Batch$'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'Unknown|unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp '.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   COALESCE(R.CommonName, VO.VOName)   ,
                time"
112740,"reader","soichi6.grid.iu.edu:58171","gratia","Sleep",892,"",NULL
112752,"reader","gr12x4.fnal.gov:36654","gratia_itb","Query",1864,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112753,"reader","gr12x0.fnal.gov:34856","gratia","Query",1853,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112754,"reader","gratiaweb2.grid.iu.edu:35614","gratia","Query",1753,"Copying to tmp table","SELECT
                   VO.VOName   ,
                unix_timestamp(date_format(EndTime, \"%Y-%m-01 00:00:00\")) as time,
                   sum(CpuUserDuration + CpuSystemDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2013-08-18 00:00:00'        
                AND R.EndTime < '2014-08-25 23:59:59'      
                AND S.SiteName regexp 'fnal'       
                AND VO.VOName regexp '.*' 
                AND VC.VOName regexp '.*'   
                AND (NOT (VC.VOName regexp 'NONE'           ))
                AND (R.ResourceType regexp '^Batch$'             or R.ResourceType = '')
                AND ('true'            ='true' OR ApplicationExitCode=0)
                AND ('true'              ='true' OR ApplicationExitCode!=0)
                AND (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               ))
                AND (NOT (R.CommonName regexp 'NONE'           ))
                AND (NOT (VO.VOName regexp 'Unknown|unknown|other'         ))
                AND R.WallDuration < 1100000000
                AND R.ProbeName regexp '.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   VO.VOName   ,
                time"
112760,"reader","juanfmx2-pc.dhcp.fnal.gov:54362","gratia","Sleep",340,"",NULL
112761,"reader","juanfmx2-pc.dhcp.fnal.gov:54363","gratia","Sleep",340,"",NULL
112775,"reader","display1.grid.iu.edu:58102","gratia","Query",1266,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-1742)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 09:29:02' AND
            ServerDate < '2014-09-02 21:29:02' AND
            JUR.EndTime < '2014-09-02 21:29:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112777,"reader","display-itb.grid.iu.edu:60510","gratia","Query",1262,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-1746)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 09:29:06' AND
            ServerDate < '2014-09-02 21:29:06' AND
            JUR.EndTime < '2014-09-02 21:29:06' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112779,"reader","gr12x4.fnal.gov:36677","gratia_itb","Query",1262,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112780,"reader","gr12x0.fnal.gov:34906","gratia","Query",1248,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112789,"reader","juanfmx2-pc.dhcp.fnal.gov:54501",NULL,"Sleep",884,"",NULL
112790,"reader","juanfmx2-pc.dhcp.fnal.gov:54502",NULL,"Sleep",1,"",NULL
112797,"reader","gratiaweb1.grid.iu.edu:52899","gratia","Query",706,"Copying to tmp table","SELECT
             S.SiteName   ,
          truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
             sum(IF(CommonName regexp 'Thain' AND Cores = 1, 8, Cores)*WallDuration)/3600   
        FROM
          MasterSummaryData R
        JOIN
          Probe P on R.ProbeName = P.probename
        JOIN
          Site S on S.siteid = P.siteid
        JOIN
          VONameCorrection VC ON (VC.corrid=R.VOcorrid)
        JOIN
          VO on (VC.void = VO.void)
            
        WHERE
          (R.ResourceType regexp '^Batch$'             or R.ResourceType = '') AND
          EndTime >= '2014-08-02 00:00:00'         AND
          EndTime < '2014-09-02 23:59:59'       AND
          S.SiteName regexp '.*'        AND
          VO.VOName regexp '.*'  AND
          R.CommonName regexp 'xsede-pilot'    AND
          (NOT (S.SiteName regexp 'NONE|Generic|Obsolete'               )) AND
          (NOT (R.CommonName regexp 'NONE'           )) AND
          (NOT (VO.VOName regexp 'unknown|other'         )) AND
          R.ProbeName regexp '.*'     AND
          WallDuration < 1100000000
             AND WallDuration > 0   
        GROUP BY
             S.SiteName   ,
          time"
112805,"reader","gr12x4.fnal.gov:36717","gratia_itb","Query",663,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112806,"reader","gr12x3.fnal.gov:59951","gratia_osg_transfer","Query",662,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112808,"reader","gr12x0.fnal.gov:34949","gratia","Query",651,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112817,"reader","display1.grid.iu.edu:58131","gratia","Query",366,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-2642)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 09:44:02' AND
            ServerDate < '2014-09-02 21:44:02' AND
            JUR.EndTime < '2014-09-02 21:44:02' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112819,"reader","display-itb.grid.iu.edu:60537","gratia","Query",364,"Copying to tmp table","SELECT
          time,
          sum(Records),
          sum(Hours)
        FROM (
          SELECT
            (truncate((unix_timestamp(JUR.EndTime)-2644)/3600, 0)*
              3600) as time,
            count(*) as Records,
            sum(WallDuration)/3600 as Hours,
            JUR.VOName as VOName,
            JUR.ReportableVOName as ReportableVOName
          FROM JobUsageRecord_Meta 
          JOIN JobUsageRecord JUR Ignore index (index16) ON JUR.dbid=JobUsageRecord_Meta.dbid
          WHERE
            ServerDate >= '2014-09-01 09:44:04' AND
            ServerDate < '2014-09-02 21:44:04' AND
            JUR.EndTime < '2014-09-02 21:44:04' AND
            JUR.ResourceType = 'Batch'
          GROUP BY time, VOName, ReportableVOName
        ) as foo
        JOIN VONameCorrection VC ON
          ((foo.VOName = BINARY VC.VOName) AND
           (((foo.ReportableVOName IS NULL) AND (VC.ReportableVOName IS NULL))
            OR (BINARY foo.ReportableVOName = BINARY VC.ReportableVOName)))
        JOIN VO on (VC.void = VO.void)
        WHERE
          VO.VOName NOT IN ('Unknown', 'unknown', 'other')
        GROUP BY time
        ORDER BY time ASC"
112821,"reader","gratiaweb2.grid.iu.edu:35714","gratia","Query",247,"Copying to tmp table","SELECT
                   R.ApplicationExitCode   ,
                truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
                   sum(Njobs)   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2014-08-26 00:00:00'         AND
                R.EndTime < '2014-09-02 23:59:59'       AND
                R.HostDescription regexp '.*'        AND
                R.Grid regexp '.*'    AND
                VO.VOName regexp '.*'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp 'BatchPilot'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (R.HostDescription regexp 'NONE'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp 'atlas.ci-connect.*'    
                    
            GROUP BY 
                   R.ApplicationExitCode   ,
                time"
112822,"reader","gratiaweb2.grid.iu.edu:35716","gratia","Query",187,"Copying to tmp table","SELECT
                   COALESCE(UPPER(PNC.ReportableProjectName), \"UNKNOWN\"), R.HostDescription   ,
                truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
               JOIN ProjectNameCorrection PNC ON (PNC.ProjectNameCorrid=R.ProjectNameCorrid)    
            WHERE
                R.EndTime >= '2014-08-26 00:00:00'         AND
                R.EndTime < '2014-09-02 23:59:59'       AND
                R.HostDescription regexp '.*'        AND
                R.Grid regexp '.*'    AND
                VO.VOName regexp '.*'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp 'BatchPilot'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (R.HostDescription regexp 'NONE|Generic|Obsolete'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'Unknown|unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp 'atlas.ci-connect.*'    
                   AND WallDuration > 0
	      AND PNC.ReportableProjectName regexp '.*'          
	      AND (NOT (PNC.ReportableProjectName regexp 'unknown|other'                  ))  
            GROUP BY 
                   COALESCE(UPPER(PNC.ReportableProjectName), \"UNKNOWN\"), R.HostDescription   ,
                time"
112823,"reader","gratiaweb2.grid.iu.edu:35718","gratia","Query",127,"Copying to tmp table","SELECT
                   UPPER(COALESCE(PNC.ReportableProjectName, \"UNKNOWN\"))   ,
                truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
               JOIN ProjectNameCorrection PNC ON (PNC.ProjectNameCorrid=R.ProjectNameCorrid)    
            WHERE
                R.EndTime >= '2014-08-26 00:00:00'         AND
                R.EndTime < '2014-09-02 23:59:59'       AND
                R.HostDescription regexp '.*'        AND
                R.Grid regexp '.*'    AND
                VO.VOName regexp '.*'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp 'BatchPilot'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (R.HostDescription regexp 'NONE'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp 'cms.ci-connect.*'    
                   AND WallDuration > 0 
	      AND PNC.ReportableProjectName regexp '.*'           
	      AND (NOT (PNC.ReportableProjectName regexp 'unknown|other'                  ))  
            GROUP BY 
                   UPPER(COALESCE(PNC.ReportableProjectName, \"UNKNOWN\"))   ,
                time"
112830,"reader","fcl301.fnal.gov:48831","gratia","Query",67,"Copying to tmp table","SELECT s.SiteName,
       p.ProbeName,
       date_format(max(vo.EndTime),\"%Y-%m-%d\") as Last_reported,
       date_format(p.currenttime,\"%Y-%m-%d\") as Last_handshake,
       vo.ResourceType,
       format(SUM(vo.Njobs),0) AS Njobs,
       format(Round(Sum(CpuUserDuration+CpuSystemDuration)/3600),0) as SumCPU,
       format(Round(Sum(WallDuration)/3600),0) as SumWCT
FROM
  VOProbeSummary vo, Probe p, Site s
WHERE
      vo.EndTime >= \"2014-03-06\" 
  and vo.ResourceType <> \"GridMonitor\"
  and vo.probename    = p.ProbeName
  and  p.siteid       = s.siteid
GROUP BY s.SiteName, p.ProbeName, Last_handshake, vo.ResourceType
ORDER BY s.SiteName, Last_reported desc, p.ProbeName, vo.ResourceType"
112831,"reader","gratiaweb2.grid.iu.edu:35720","gratia","Query",66,"Copying to tmp table","SELECT
                   COALESCE(R.CommonName, VO.VOName)   ,
                truncate( unix_timestamp(EndTime) / 86400   , 0 ) * 86400    as time,
                   sum(Cores*WallDuration)/3600   
            FROM
                MasterSummaryData R
            JOIN
                Probe P on R.ProbeName = P.probename
            JOIN
                Site S on S.siteid = P.siteid
            JOIN
                VONameCorrection VC ON (VC.corrid=R.VOcorrid)
            JOIN
                VO on (VC.void = VO.void)
                 
            WHERE
                R.EndTime >= '2014-08-26 00:00:00'         AND
                R.EndTime < '2014-09-02 23:59:59'       AND
                R.HostDescription regexp '.*'        AND
                R.Grid regexp '.*'    AND
                VO.VOName regexp '.*'  AND
                VC.VOName regexp '.*'    AND
                (NOT (VC.VOName regexp 'NONE'           )) AND
                (R.ResourceType regexp 'BatchPilot'             or R.ResourceType = '') AND
                R.CommonName regexp '.*'    AND
                ('true'            ='true' OR ApplicationExitCode=0) AND
                ('true'              ='true' OR ApplicationExitCode!=0) AND
                (NOT (R.HostDescription regexp 'NONE'               )) AND
                (NOT (R.CommonName regexp 'NONE'           )) AND
                (NOT (VO.VOName regexp 'unknown|other'         )) AND
                R.WallDuration < 1100000000 AND
                R.ProbeName regexp 'cms.ci-connect.*'    
                   AND WallDuration > 0   
            GROUP BY 
                   COALESCE(R.CommonName, VO.VOName)   ,
                time"
112832,"reader","gr12x3.fnal.gov:59966","gratia_osg_transfer","Query",63,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
112833,"reader","gr12x4.fnal.gov:36736","gratia_itb","Query",63,"Sending data","SELECT distinct S.SiteName, 1 from Site S"
